,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,imp_sumup,imp_sumup_norm,MoransI
SLC7A15,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0896881e-07,2.8585154e-09,-6.878945418606e-05
GM2670,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0862485e-07,2.8538103e-09,-8.892883666599128e-05
4930544M13RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.0855703e-07,2.8528826e-09,-0.0001428119407771
GM28930,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.08528e-07,2.8524854e-09,-7.22133720925606e-05
RP23-333I24.3,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0844905e-07,2.8514056e-09,-9.756149049112388e-05
GM28793,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.08289e-07,2.8492162e-09,0.0058674428614207
TXK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0823691e-07,2.8485039e-09,-9.513537786965832e-05
PADI6,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.082094e-07,2.8481273e-09,-7.174386127141783e-05
GM16892,8,False,False,8,0.00019306883,99.98069311709624,8.0,2.0805795e-07,2.8460556e-09,-0.0001928534487121
GM38162,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.0731596e-07,2.835906e-09,-0.0001437383328358
ALOX12B,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0727083e-07,2.8352884e-09,-6.390092290120638e-05
1700008F21RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,2.0703415e-07,2.8320508e-09,-0.0001648010158865
PMCH,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0696042e-07,2.8310425e-09,-6.896399816077282e-05
GM35048,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0678424e-07,2.8286322e-09,-7.531220979754736e-05
GM37466,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.0648382e-07,2.8245228e-09,-0.0001392865125131
RP23-137P16.2,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0623808e-07,2.8211615e-09,-8.04398022021269e-05
PROK1,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.0612248e-07,2.8195801e-09,-0.0001236919517811
1700012L04RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0608624e-07,2.819084e-09,-7.004065318875944e-05
GM5239,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.0598492e-07,2.8176983e-09,-0.000122729192992
E130304I02RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0533254e-07,2.8087743e-09,-7.41848856561791e-05
GM9869,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0522413e-07,2.8072913e-09,-7.25117187877607e-05
GM11615,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.051052e-07,2.8056644e-09,-9.50352650840506e-05
TKTL1,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.047532e-07,2.8008496e-09,-0.0001420942412845
F830045P16RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,2.0453601e-07,2.7978784e-09,-0.0002109602967132
TMC2,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.0443164e-07,2.796451e-09,-0.0001222352443208
RP23-386C10.5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0403861e-07,2.7910745e-09,-7.357628570013948e-05
GRM6,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0364357e-07,2.7856706e-09,0.0023114063664128
SLC25A34,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.0333091e-07,2.7813938e-09,-0.0001222840311833
SPATA25,7,False,False,7,0.00019306883,99.98310647745922,8.0,2.0322003e-07,2.779877e-09,-0.0001692904879784
GM37165,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0281688e-07,2.774362e-09,-7.35385018334341e-05
2010005H15RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0254315e-07,2.770618e-09,-7.190994896749907e-05
ARHGAP20OS,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.02402e-07,2.7686873e-09,-0.0001448627066812
GM7457,7,False,False,7,0.00016893522,99.98310647745922,7.0,2.023672e-07,2.768211e-09,-0.0001713450686956
GM27316,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0226719e-07,2.766843e-09,-7.5770792043565e-05
GM26536,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0105358e-07,2.7502416e-09,-7.261261708475961e-05
1700013F07RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0104982e-07,2.7501903e-09,-9.551893177999432e-05
4930597O21RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,2.0082553e-07,2.747122e-09,-0.0001415794318736
1700045H11RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,2.0041517e-07,2.741509e-09,-6.16110196282744e-05
GM8817,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,2.0038028e-07,2.7410318e-09,-9.828407037010324e-05
RSPH4A,5,False,False,5,0.00012066802,99.98793319818515,5.0,2.0026201e-07,2.7394138e-09,-0.0001213076017547
DSG1C,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9965297e-07,2.7310825e-09,-7.216843917283055e-05
GM26592,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9961692e-07,2.7305895e-09,-0.000101582740789
QRICH2,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9960952e-07,2.730488e-09,-9.281789140622955e-05
GM38224,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9943708e-07,2.7281293e-09,-7.28482105141981e-05
GBP11,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9938517e-07,2.7274192e-09,-7.372966578074673e-05
GRK1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9923422e-07,2.7253546e-09,-7.313570801035471e-05
GM28062,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.9916374e-07,2.7243903e-09,-0.0001681343123012
4930502E09RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9905383e-07,2.7228868e-09,-9.915372409032396e-05
TYMP,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9884936e-07,2.72009e-09,-8.914571940529311e-05
9530052C20RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9855547e-07,2.7160698e-09,-7.33792000449964e-05
ZFP600,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9839084e-07,2.7138178e-09,-7.288238446513774e-05
GM28042,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9784856e-07,2.7064e-09,-7.512294927831526e-05
GM17039,5,False,False,5,0.00014480163,99.98793319818515,6.0,1.9729576e-07,2.698838e-09,-0.0001181216485215
GM26627,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.972625e-07,2.698383e-09,-0.0001177814520229
4930461C15RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9719303e-07,2.6974327e-09,-6.924258083704908e-05
RP23-382I10.2,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9653643e-07,2.688451e-09,-7.181615708476953e-05
CD70,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9624498e-07,2.6844642e-09,-7.25315527472208e-05
GM16725,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.960485e-07,2.6817766e-09,-7.223037826111865e-05
5330416C01RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.960208e-07,2.6813975e-09,-0.0001385930402979
HRASLS5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9564433e-07,2.676248e-09,-7.220599349495571e-05
GM29185,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.956047e-07,2.6757059e-09,-7.250203303857405e-05
GM12830,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9551237e-07,2.6744427e-09,-7.328848055116713e-05
DGKEOS,8,False,False,8,0.00019306883,99.98069311709624,8.0,1.9525484e-07,2.67092e-09,-0.0001878304907051
GM21970,7,False,False,7,0.00019306883,99.98310647745922,8.0,1.9520458e-07,2.6702323e-09,-0.0001623315655347
GM3912,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.9481203e-07,2.6648628e-09,-0.000122674085888
GM15457,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.9473016e-07,2.663743e-09,-0.0001129592895708
RP23-458G12.3,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.945807e-07,2.6616984e-09,0.0012204045814568
4632433K11RIK,9,False,False,9,0.00021720244,99.97827975673329,9.0,1.9455231e-07,2.66131e-09,0.0008755610247913
MMP24,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.9453468e-07,2.6610687e-09,-0.0001460641054447
GM16758,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9441238e-07,2.6593958e-09,-7.426641444347464e-05
4933405L10RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.9435367e-07,2.6585927e-09,-0.0001154535822184
CYB561A3,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.9430705e-07,2.6579547e-09,-0.0001440678427851
GM3952,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9392957e-07,2.6527913e-09,-7.588090869046612e-05
PIRT,8,False,False,8,0.00019306883,99.98069311709624,8.0,1.9382941e-07,2.651421e-09,-0.0001888083352071
RP23-442L7.3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9375207e-07,2.6503633e-09,-7.12729243421918e-05
GM22540,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9362881e-07,2.648677e-09,-7.43705561613544e-05
GM10556,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9352127e-07,2.6472062e-09,-9.392136611839958e-05
H2-Q6,8,False,False,8,0.00019306883,99.98069311709624,8.0,1.9346761e-07,2.6464722e-09,-0.0001946790119587
GM20501,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9321598e-07,2.64303e-09,-7.250629132630528e-05
GM29506,8,False,False,8,0.00019306883,99.98069311709624,8.0,1.928433e-07,2.637932e-09,-0.0001500379191108
GM26728,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.92786e-07,2.6371483e-09,-0.0001094510512644
GM5083,8,False,False,8,0.00019306883,99.98069311709624,8.0,1.9258232e-07,2.634362e-09,0.001743549288194
MMP20,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9224053e-07,2.629687e-09,-7.120724142515877e-05
GM38152,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9216087e-07,2.628597e-09,-9.074254917943657e-05
GM11789,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.920766e-07,2.6274443e-09,-7.255721155268932e-05
A530058N18RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9204776e-07,2.62705e-09,-7.054273231119376e-05
RP23-357H5.5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9199241e-07,2.6262927e-09,-7.196317500112178e-05
SIGLECE,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9186183e-07,2.6245066e-09,-9.467516615981858e-05
GM28528,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9181772e-07,2.623903e-09,-6.941872847402372e-05
CLIC3,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.9136736e-07,2.6177427e-09,-0.0001424607392193
GM26566,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9101735e-07,2.6129547e-09,-9.596666420140963e-05
RP23-262J12.3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.9101299e-07,2.612895e-09,-7.288276212232654e-05
RP23-358O22.1,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.9056404e-07,2.6067537e-09,-9.647345535024295e-05
D830039M14RIK,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.9055133e-07,2.60658e-09,-0.0001677614807698
LRRTM2,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.901074e-07,2.6005076e-09,-7.122845775643184e-05
RP23-396K2.2,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.8999309e-07,2.5989437e-09,-0.0001504181690905
CFC1,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.8957167e-07,2.593179e-09,-0.0001422354512531
1700012B07RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8940095e-07,2.5908438e-09,-9.772419580449014e-05
RP23-298M23.3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8938829e-07,2.5906706e-09,-7.270463733893473e-05
HAPLN2,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8888929e-07,2.5838447e-09,-0.000118215852486
GM766,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8877513e-07,2.582283e-09,-9.238612245552838e-05
9130213A22RIK,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.8874344e-07,2.5818496e-09,-0.0001449582836142
CEACAM5,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8870803e-07,2.5813653e-09,-9.140702872468962e-05
ADAM29,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8823746e-07,2.5749283e-09,-7.239745434635412e-05
RP23-441I24.3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8823005e-07,2.5748268e-09,-7.260828204602477e-05
GM3411,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8805002e-07,2.572364e-09,-9.389261826962616e-05
GM10451,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8800083e-07,2.571691e-09,-7.343317816218525e-05
GM11376,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.879999e-07,2.5716786e-09,-7.266003402569998e-05
GM3331,3,False,False,3,9.6534415e-05,99.99275991891109,4.0,1.8799015e-07,2.5715452e-09,-6.371962886793572e-05
GM20468,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.8772e-07,2.5678497e-09,-0.0001648822002336
GM22760,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8767905e-07,2.5672895e-09,-9.734447396626712e-05
1700095J07RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8748915e-07,2.564692e-09,-0.0001214252735327
8030445P17RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8744885e-07,2.5641407e-09,-7.14748217410404e-05
GM24299,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8727158e-07,2.5617157e-09,-7.165402428072592e-05
CXCL17,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8700118e-07,2.558017e-09,-7.420685910291024e-05
GM4675,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8691422e-07,2.5568274e-09,0.0032444316474781
PDZD9,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8645721e-07,2.550576e-09,-9.760740793792636e-05
LILRA5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8618698e-07,2.5468794e-09,-7.164076139950971e-05
C030013C21RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8616176e-07,2.5465343e-09,-6.75160487711729e-05
GM15326,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8592362e-07,2.5432767e-09,-0.0001199607536863
GM25818,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.858863e-07,2.5427662e-09,-0.0001433641542912
GM37931,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8569483e-07,2.5401472e-09,-6.85645349985139e-05
LHX1OS,3,False,False,3,9.6534415e-05,99.99275991891109,4.0,1.854737e-07,2.5371223e-09,-7.137796618038757e-05
RHOX9,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8545083e-07,2.5368092e-09,-7.265693194599769e-05
ESPNL,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8539914e-07,2.5361024e-09,-9.693068173209675e-05
PADI4,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8536144e-07,2.5355869e-09,0.0024679811493707
4930434B07RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8478542e-07,2.5277072e-09,-6.79191188759223e-05
GM33989,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8451318e-07,2.5239832e-09,-7.301874068650258e-05
GM3081,9,False,False,9,0.00021720244,99.97827975673329,9.0,1.842503e-07,2.5203872e-09,-0.0002052191193773
MHRT,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8349289e-07,2.5100264e-09,-7.213018033256572e-05
GM37941,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.834338e-07,2.5092184e-09,-7.409883717920685e-05
GM27048,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.828252e-07,2.500893e-09,-0.0001208973324381
CXCR6,3,False,False,3,9.6534415e-05,99.99275991891109,4.0,1.8248366e-07,2.496221e-09,-6.993854162179596e-05
GM15083,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.823829e-07,2.4948426e-09,-7.224236159771103e-05
CCDC27,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8235833e-07,2.4945068e-09,0.0016871340205341
GM33973,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8203498e-07,2.4900835e-09,-0.0001199868702602
GM24009,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8200697e-07,2.4897004e-09,-7.614540052349723e-05
PCP2,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8178359e-07,2.4866447e-09,-9.110593462484628e-05
4930566F21RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8173675e-07,2.486004e-09,-7.154776428397603e-05
GM27162,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.8167319e-07,2.4851345e-09,-0.0001462227413204
HHATL,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.8133073e-07,2.4804498e-09,-0.0001202932920077
FAM166A,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.8081649e-07,2.4734155e-09,-0.0001442272553091
GM38252,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.8079922e-07,2.4731794e-09,-7.322073722343716e-05
SLC6A3,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.8073699e-07,2.4723281e-09,-0.0001660244912642
USP46OS1,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.8038939e-07,2.4675733e-09,-0.0001005280382972
CD300LB,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.796453e-07,2.4573945e-09,0.0040515327916906
2610305D13RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7961676e-07,2.4570044e-09,-9.303527991234269e-05
PLATR26,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.795924e-07,2.456671e-09,-7.230612107769951e-05
GM15668,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.795849e-07,2.4565683e-09,-7.36121434817456e-05
GM17673,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7955955e-07,2.4562217e-09,-6.99938732175395e-05
SYTL3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7927555e-07,2.4523368e-09,-6.781737750011587e-05
CD163L1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7901121e-07,2.448721e-09,0.0022695741518082
CTSM,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7901056e-07,2.448712e-09,-7.24448187878768e-05
4732465J04RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.789167e-07,2.4474278e-09,-7.197738588687687e-05
RP24-163F11.1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7885463e-07,2.446579e-09,-7.127009105236554e-05
RHCG,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.7877966e-07,2.4455535e-09,-0.0001457143757351
GM21411,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7869903e-07,2.4444504e-09,-9.707531067675456e-05
RP23-458G12.4,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7846547e-07,2.4412556e-09,-7.1672553836285e-05
TNFRSF17,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7829043e-07,2.4388611e-09,-6.762795169862068e-05
RP24-248M2.5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7821144e-07,2.4377806e-09,-7.313627188156946e-05
GM14169,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7757816e-07,2.4291178e-09,-6.630738968928224e-05
9430097D07RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.775765e-07,2.4290951e-09,-0.0001083408512255
D830013O20RIK,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7757644e-07,2.4290945e-09,-9.348538065312202e-05
SCARNA17,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7751327e-07,2.4282303e-09,-8.503912246713818e-05
4930426L09RIK,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.7741557e-07,2.426894e-09,-0.0001198113053951
GM14321,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7722428e-07,2.4242772e-09,-7.142325307277008e-05
GM16310,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.7684727e-07,2.41912e-09,-0.0001685743254141
GPR1,6,False,False,6,0.00016893522,99.98551983782218,7.0,1.7625408e-07,2.4110058e-09,-0.0001412132240961
GM16559,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.759048e-07,2.406228e-09,0.0044503424861924
RP24-212G3.4,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7574547e-07,2.4040483e-09,-6.741481055309955e-05
GLYAT,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7565426e-07,2.4028008e-09,-7.633608692666943e-05
FCRL5,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.755193e-07,2.4009545e-09,-0.0001297579107518
MYBPHL,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7544971e-07,2.4000026e-09,-7.067599090878035e-05
ARHGAP27OS1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.754006e-07,2.399331e-09,-7.106952253595376e-05
ERICH4,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7537293e-07,2.3989524e-09,-6.215603573225085e-05
FOLH1,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.7527594e-07,2.3976257e-09,-0.0001390746089757
GM14273,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7519672e-07,2.3965419e-09,-0.0001003270075918
PDILT,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7424838e-07,2.3835696e-09,-6.856343893044805e-05
RP23-333I5.6,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7423204e-07,2.383346e-09,-7.424391854065959e-05
PNMA1,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.741955e-07,2.3828461e-09,0.0006492166193762
METTL11B,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7418525e-07,2.382706e-09,-6.169743210539182e-05
2310007L24RIK,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7387039e-07,2.3783988e-09,-7.510507369688271e-05
KRT77,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7359828e-07,2.3746767e-09,-7.239724393328625e-05
LRTM2,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7358373e-07,2.3744775e-09,-6.874929293799611e-05
HIST1H4C,7,False,False,7,0.00016893522,99.98310647745922,7.0,1.7334712e-07,2.371241e-09,-0.000168941230452
GM1647,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,1.7330666e-07,2.3706876e-09,-9.49700122875742e-05
HCN2,6,False,False,6,0.00014480163,99.98551983782218,6.0,1.7321955e-07,2.369496e-09,0.0012948851498192
SLC26A4,5,False,False,5,0.00012066802,99.98793319818515,5.0,1.7265464e-07,2.3617686e-09,0.0015102010093966
GM14137,3,False,False,3,7.240081e-05,99.99275991891109,3.0,1.7262857e-07,2.361412e-09,-7.33854941438927e-05
