,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,MoransI_Sc,MoransI_My,MoransI_Ept,MoransI_PEL,MoransI_LM,MoransI_Ml,MoransI_IO
IFITM10,18,False,False,18,0.00043440488,99.95655951346654,18.0,-6.640183920013297e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-0.018465872845771402
IFITM2,2250,False,False,2250,0.056569166,94.56993918331885,2344.0,0.00798849119073128,0.002378868210320271,0.00330410332046335,-0.010052085451577911,-0.020098624110904455,-0.020903972135021907,-0.013355662706494924
IFITM3,1061,False,False,1061,0.026402162,97.43942465488948,1094.0,0.007617903156332664,0.00220400212869288,0.00943020099033108,0.03320354584875181,-0.038008884257646966,-0.05357038300520624,-2.0
IFITM5,131,False,False,131,0.0032097693,99.68384979245101,133.0,-0.0028756683572898787,-0.00657137242695826,-2.0,-2.0,-0.007489161641944313,-2.0,-2.0
IFITM6,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IFITM7,8,False,False,8,0.00019306883,99.98069311709624,8.0,-0.0005597027020864156,-2.0,-2.0,-2.0,-0.00048537035635996616,-2.0,-2.0
IFNAR1,994,False,False,994,0.02497828,97.60111979920842,1035.0,6.83327896693229e-05,-0.00835240134172759,0.015457728047436583,-0.0026126752167791485,-0.000683535613731549,-0.025779345077705032,-0.021908253670566983
IFNAR2,959,False,False,959,0.024061203,97.68558741191235,997.0,0.00418357805434886,-0.004167052508395572,0.023062683811084884,-0.011737949568577365,-0.014138346441579677,0.008572514588589117,-0.03014677577422327
IFNGR1,563,False,False,563,0.0137802875,98.64127811564822,571.0,-0.0031940548544894375,0.009946015397887044,-0.0010982629610916093,0.0038329536089964484,-0.005305184817332903,-0.013867369666697138,-0.006674549864111652
IFNGR2,1006,False,False,1006,0.025050681,97.57215947485278,1038.0,0.005937607735755648,-0.007132903938580968,0.010862924936951068,-0.0040433391259833565,-0.009534205248489854,-0.007226861410706044,-5.480513126269529e-05
IFNLR1,65,False,False,65,0.0015928178,99.84313157640699,66.0,-0.0006291169784787664,-2.0,-0.0010898641660976622,-2.0,-2.0,-2.0,-2.0
IFRD1,1455,False,False,1455,0.036465876,96.48856067187953,1511.0,-0.0025226666315094196,0.005953340158479924,0.0020769112043057952,-0.004937053050938736,-0.025370922830151924,0.020191210743857463,-0.0035263381493588716
IFRD2,638,False,False,638,0.015710976,98.46027608842553,651.0,0.0018101268563128661,-0.006351583580237869,-0.004143017937567656,0.00834201825223328,-0.009723745809552209,-2.0,0.00153829319756337
IFT122,1123,False,False,1123,0.028718987,97.28979631238536,1190.0,-0.00044338833631004927,-0.0015818326631150278,-0.012759852880748603,0.014273820875775481,-0.00856666908786317,0.003334920707611093,-0.010826015524706354
IFT140,772,False,False,772,0.019137947,98.13688579978762,793.0,0.008072463164264703,-0.003281108921094144,0.004076465435000635,0.0011581760823446928,0.0033271984441037915,-0.02223640639147932,-0.006697613235790465
IFT172,1089,False,False,1089,0.027632976,97.37185056472633,1145.0,-0.002063494349358757,-0.006143344967713659,0.022982777164682697,-0.005314990307595773,-0.016654397050146624,-0.010306027758279082,0.014168975410593065
IFT20,3083,False,False,3083,0.07956849,92.55961000096534,3297.0,-2.763189940519669e-05,0.011254257253955601,-0.016516165875613047,-0.01493409313407046,-0.02023985298444208,0.015770717208852942,-0.03325216887162612
IFT22,1117,False,False,1117,0.02806738,97.30427647456318,1163.0,0.0038237869511066687,-0.005111858758117189,-0.0041017996415903275,0.002546988701886908,-0.02100169096371823,-0.004051380966174141,0.006834365674585764
IFT27,1298,False,False,1298,0.032701034,96.86745824886572,1355.0,-0.002326025219447561,0.0036264016237169618,-0.0017809812400114455,-0.0028989100124082253,-0.008899554910540832,-0.012862853969211382,0.021946098303388558
IFT43,1203,False,False,1203,0.02999807,97.0967274833478,1243.0,0.001859616580966026,-0.0028918618311590616,-0.004890102306305881,-0.006512475079959733,0.01810564181510288,-0.027304208390156817,-0.03061802312361131
IFT46,2168,False,False,2168,0.05512115,94.76783473308234,2284.0,0.00012545440685526123,-0.006554033031855944,0.0042336960455584315,-0.018314881569962305,-0.010004612404672212,0.04318020145364581,-0.03919555357281206
IFT52,1365,False,False,1365,0.034317985,96.70576310454678,1422.0,-0.0082235488547477,0.001970127153763672,-0.0030113122328651516,-0.016762131340813023,-0.004855826448228071,-0.020793851252009832,-0.03129817725256655
IFT57,838,False,False,838,0.021334106,97.97760401583164,884.0,0.00014658035631451142,0.0038886574013285674,-0.008159938349763788,-0.0012671850054362921,0.003405782734034568,0.004600101829255641,-0.03009956487232165
IFT74,4031,False,False,4031,0.10835988,90.27174437687036,4490.0,0.009845934218931101,0.0015031437055078429,0.018813804938664178,-0.013982097185341278,-0.03254460609943665,-0.003285722772475426,-0.0438127468568207
IFT80,1216,False,False,1216,0.030553142,97.06535379862922,1266.0,0.0014169916821170955,-0.00758280129180948,0.004423914426071831,-0.008294794413645725,-0.02687417916908033,0.01979604239137379,-0.013294086418062727
IFT81,1609,False,False,1609,0.041220196,96.11690317598224,1708.0,0.006472742195155934,-0.0015366589553693682,-0.008635206485864548,0.0018886930090946193,-0.01556619211704717,-0.04125304749192175,-0.035408401739835185
IFT88,1497,False,False,1497,0.03776909,96.38719953663481,1565.0,-0.00025713105519322506,4.8914348521572536e-05,-0.017528362916775616,-0.017439560638781094,-0.022294902211878215,-0.010808605510489573,-0.010634475815563421
IGBP1,2932,False,False,2932,0.07524858,92.92402741577372,3118.0,0.0026461121799049637,0.0025885195821335875,-0.007179029384589595,-0.016901243821303633,-0.018850463876876725,-0.047942637792327575,-0.014381058132433495
IGDCC3,206,False,False,206,0.005188725,99.50284776522831,215.0,0.001921756922939837,0.0018295769202543166,-0.003420282458134793,-2.0,-2.0,0.0010320218441388057,0.0029698516753695
IGDCC4,1346,False,False,1346,0.033931848,96.75161695144318,1406.0,0.007405427217746705,0.007478577141210664,-0.0037087653678294368,-0.008679138700137543,-0.017171512348374503,-0.007042082720796402,-0.03931483928289369
IGF1,3518,False,False,3518,0.105077714,91.50979824307366,4354.0,0.1326234690163159,0.03164080117135481,0.008199588757967185,-0.006669559303726555,-2.0,0.024420317735776336,-0.028479295774590425
IGF1OS,30,False,False,30,0.0007481417,99.92759918911092,31.0,-0.000553292033538459,-0.0011918207262256396,-2.0,-2.0,-2.0,-2.0,-2.0
IGF1R,1456,False,False,1456,0.036538277,96.48614731151656,1514.0,-0.00019840977864899823,-0.0060677958941381975,0.04889082561416092,0.0002214842722160114,-0.010653457940435884,-0.03028679176250987,0.0267980541861588
IGF2,29622,False,False,29622,2.1825225,28.51143932812048,90435.0,0.29764400204999775,0.05870531182591324,0.05613672125088101,0.02370825122665046,0.07408890012081101,-0.0032985720653224276,0.029464559686804545
IGF2BP1,5125,False,False,5125,0.13763393,87.63152813978184,5703.0,-0.0016221413570957147,0.0034304545070652256,-0.00943329100679533,0.026195761800172985,-0.04812832307593312,-0.016319774196569502,-0.030707175214134283
IGF2BP2,4804,False,False,4804,0.12839077,88.40621681629501,5320.0,0.000501675080045941,0.003557184675297665,0.007558936537425846,-0.01869576868869402,0.015070287378312655,-0.02782941543828684,-0.006802567625818848
IGF2BP3,5937,False,False,5937,0.16237089,85.67187952505068,6728.0,0.004188751564037113,0.011400908626694961,0.0065875327705927885,-0.01648487847459241,-0.027797675656066417,-0.014584025199914474,0.015581127395871874
IGF2OS,588,False,False,588,0.014649098,98.580944106574,607.0,0.009575566993973715,0.001667476175720144,-0.006896484464285789,-0.002137507764122008,-0.007890438854848204,-2.0,-2.0
IGF2R,4654,False,False,4654,0.12576021,88.76822087074042,5211.0,0.013639729620450935,-0.00814274900301879,-0.0050681836645414665,-0.0052154209038012145,-0.017777265876588275,0.01681873703109611,-0.018434457767891103
IGFALS,16,False,False,16,0.00038613766,99.96138623419249,16.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGFBP1,268,False,False,268,0.006853943,99.35321942272421,284.0,0.0009874450748277557,0.006175548589567767,0.0011023767085685191,-0.0013174674088104012,-2.0,-0.0023569799544648435,-2.0
IGFBP2,3480,False,False,3480,0.09535187,91.60150593686649,3951.0,0.04856478147418839,0.027225398296764396,0.02679930912024946,-0.017007349016072624,0.02113496634322729,-0.00532749559785389,-0.012245276073221414
IGFBP3,4006,False,False,4006,0.1194372,90.3320783859446,4949.0,0.09979448598611286,0.10612381757777344,-0.005342440045685719,-0.012035214394248596,0.01781905677449494,-0.037270279293846464,-2.0
IGFBP4,18108,False,False,18108,0.686239,56.298870547350134,28435.0,0.07588612740081327,0.02129862915065095,0.031303933626218944,-0.005231794646436177,0.26386088530173785,0.024957592151363554,-0.03510031964919716
IGFBP5,5873,False,False,5873,0.19051066,85.82633458828073,7894.0,0.1122176187942138,0.056110157353232555,0.10461737929009864,0.006251647442467975,0.0020816172614673708,0.035368561445104495,0.10944358172109582
IGFBP6,40,False,False,40,0.00096534414,99.90346558548123,40.0,-0.001296800771935547,-0.0010369957412743552,-2.0,-2.0,-2.0,-0.02131875133604,-0.012980525679212478
IGFBP7,1471,False,False,1471,0.05430061,96.44994690607201,2250.0,0.027407591598394433,0.009123301888846004,-0.0020242689779012392,-0.010358400124066107,0.014637218171053287,-0.016976366836069942,-0.012106183454278026
IGFBPL1,58,False,False,58,0.001399749,99.86002509894777,58.0,-0.0010837506440209799,-2.0,-2.0,-2.0,-2.0,-2.0,-0.023240849775352828
IGFLR1,8,False,False,8,0.00019306883,99.98069311709624,8.0,-0.0005358057722680187,-2.0,-2.0,-2.0,-2.0,-0.007550877543722496,-2.0
IGFN1,14,False,False,14,0.00036200407,99.96621295491843,15.0,-2.0,-0.0011300068454523427,-2.0,-2.0,-2.0,-2.0,-2.0
IGHG1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGHM,128,False,False,128,0.0031856357,99.69108987353992,132.0,-0.0017743288520645694,-0.002045298227600599,-2.0,-0.004825604563642006,-0.007407471881594472,-0.01769851721585597,-0.01861873820624917
IGHMBP2,554,False,False,554,0.013949223,98.66299835891496,578.0,0.0010739027559747104,0.008063200109905124,0.010924799415404227,-0.013738104594909118,-0.014801652420891112,0.0336273462448993,-0.002498302691599674
IGKC,9,False,False,9,0.00021720244,99.97827975673329,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGKV20-101-2,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.0004311505447533915,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGLL1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGLON5,477,False,False,477,0.011753065,98.8488271068636,487.0,0.0019292498364127909,0.004397780801110471,-0.007031472943907663,0.0004482700484120643,-0.010575124521704433,-2.0,-0.0003805566044204245
IGSF1,253,False,False,253,0.0063712713,99.38941982816874,264.0,0.002934110440115171,-0.0018454163191999526,0.00017764615198953435,-0.006826591498323727,-0.006133180227238797,-2.0,-2.0
IGSF10,1778,False,False,1778,0.045853846,95.70904527464042,1900.0,0.0780161583887212,0.051375791912992484,0.014396707961052508,0.010671292140615435,-0.015404329942224662,-0.013207235261781969,-0.016088054128881597
IGSF11,49,False,False,49,0.0012066802,99.8817453422145,50.0,0.00017727666779273577,-0.00035875224449600926,-2.0,-2.0,-2.0,-2.0,-2.0
IGSF21,22,False,False,22,0.00053093926,99.94690607201467,22.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGSF23,7,False,False,7,0.00016893522,99.98310647745922,7.0,6.321757596166594e-05,-2.0,-0.0002203588979118608,-2.0,-2.0,-2.0,-2.0
IGSF3,2953,False,False,2953,0.077130996,92.87334684815136,3196.0,0.00821070653476861,0.002060924579952117,0.031016641551248586,-0.0035909826496932614,0.008577214760832438,-0.018335053604469714,-0.029948753249837756
IGSF5,17,False,False,17,0.00041027126,99.95897287382952,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IGSF6,101,False,False,101,0.0025098948,99.75625060334009,104.0,0.0008157956536452804,-0.000284622613105527,-2.0,-2.0,-2.0,-2.0,-2.0
IGSF8,1063,False,False,1063,0.026474563,97.43459793416352,1097.0,0.001383689263840557,-0.0028674520442423224,-0.002333348541596228,-0.009306569501202544,-0.009317278333338945,-2.0,0.019180632941857068
IGSF9,2086,False,False,2086,0.054976348,94.96573028284584,2278.0,0.011263395592354813,0.01265313568550284,0.021751233765306247,-0.0054930407976330345,-0.023519694145647807,-0.022057397380738305,-0.024351710428529426
IGSF9B,8,False,False,8,0.00019306883,99.98069311709624,8.0,-0.00035817270814374587,-0.0009699024342979692,-2.0,-2.0,-2.0,-2.0,-2.0
IGTP,272,False,False,272,0.0069022104,99.34356598127232,286.0,-0.0012800119399805163,-0.0018197295015676908,-2.0,-0.006438570299186587,0.0008135144233450749,-2.0,-2.0
IHH,33,False,False,33,0.0008205425,99.92035910802201,34.0,0.0016143890602474246,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IIGP1,53,False,False,53,0.0013032146,99.87209190076263,54.0,0.024712232610184407,-0.003534489789463338,0.0005346290453602403,-0.0038304854938424246,-2.0,-2.0,-2.0
IK,7240,False,False,7240,0.20506322,82.52727097210155,8497.0,0.007563607629452438,-0.003221219698587541,-0.0031049042891210196,-0.011774319966479483,-0.0008545501493845278,-0.012671017706177954,-0.024349226188345837
IKBIP,1786,False,False,1786,0.045564245,95.68973839173665,1888.0,0.002788905978888062,-0.006352027921532787,0.0006911465827607943,0.05060208200365529,-0.023365579995436852,0.007481209596894161,0.06455348071618204
IKBKAP,2433,False,False,2433,0.062337097,94.12829423689544,2583.0,0.0002024000382589881,-0.01204075627547327,-0.01119973075493573,0.005724374090455061,-0.028015704951556374,-0.045072864450591506,-0.018400107015741855
IKBKB,1187,False,False,1187,0.0297326,97.13534124915533,1232.0,-0.002314003679904846,0.007091938080461386,-0.01094983005818283,-0.0028506118691034904,-0.00802633311080045,-0.019067426926532,-0.020045205744647965
IKBKE,138,False,False,138,0.003402838,99.66695626991023,141.0,-0.001739573696618083,-0.004647404075477518,-0.002142877546848527,0.0012444791584527686,-2.0,-2.0,-2.0
IKBKG,712,False,False,712,0.0178106,98.28168742156579,738.0,0.0014675623687151512,-0.0014237546791385377,-0.013347089508517955,-0.01450926960138346,0.005457562630624002,-0.026511527005233192,-0.012400356254375387
IKZF1,848,False,False,848,0.022275316,97.95347041220195,923.0,-0.0004286719013339361,-0.00019352608826943664,0.0003911611828695061,-0.018224155111826602,-0.006350212429808999,-0.0065051907187078295,-2.0
IKZF2,412,False,False,412,0.010280916,99.0056955304566,426.0,0.0024622204184993465,-0.004145246303065116,0.00996478057553876,-0.014247177854167382,-2.0,-0.025414116324603955,-2.0
IKZF3,24,False,False,24,0.0006274737,99.94207935128874,26.0,-0.00022743381919957133,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IKZF4,485,False,False,485,0.012090935,98.82952022395985,501.0,-0.0011912908905327248,-0.0031437299374642504,-0.008254143267239014,-2.0,-0.010265142439810136,-0.015202234107839739,-0.006806048379394957
IKZF5,940,False,False,940,0.02357853,97.73144125880876,977.0,0.0039666959288501965,0.0027516541275006967,-0.0035463817321521327,-0.01362199690484666,-0.001327510793100772,0.01568824427766504,0.017056291708850264
IL10,94,False,False,94,0.0022685588,99.77314412588088,94.0,-0.0018399567885429972,0.004893628214624898,-0.0012568224249576462,-0.0008051500055379573,-2.0,-2.0,-2.0
IL10RA,58,False,False,58,0.0014962835,99.86002509894777,62.0,-9.764172158651118e-06,-2.0,-2.0,-0.002065922347607737,-2.0,-2.0,-2.0
IL10RB,319,False,False,319,0.007939955,99.23013804421275,329.0,0.0005173064146110487,-0.006267219823561621,-0.011867590516772636,-0.001020611948228576,-0.008272384574878541,0.00033552317719609206,-0.006224445530883296
IL11,8,False,False,8,0.00019306883,99.98069311709624,8.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IL11RA1,1774,False,False,1774,0.04464717,95.71869871609229,1850.0,0.003955967269578011,-0.011118475208186677,-0.001081637446206967,-0.0011388222934691405,-0.016218628072614632,-0.019804803641685065,-0.01891288109346313
IL12A,15,False,False,15,0.00038613766,99.96379959455545,16.0,-0.00031599597846208134,-0.00036418671977665,-2.0,-2.0,-2.0,-2.0,-2.0
IL12RB1,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IL12RB2,16,False,False,16,0.00038613766,99.96138623419249,16.0,-0.0005112501369997453,-0.0005800638891940812,-2.0,-2.0,-2.0,-2.0,-2.0
IL13RA1,127,False,False,127,0.003161502,99.69350323390289,131.0,-0.00033730413207381865,-0.0022160402835050977,-0.009084926224307803,-2.0,-0.006067079262203831,-2.0,-2.0
IL13RA2,9,False,False,9,0.00021720244,99.97827975673329,9.0,-2.0,-2.0,-2.0,-0.0013854249851098753,-2.0,-2.0,-2.0
IL15,22,False,False,22,0.00053093926,99.94690607201467,22.0,-7.732771017151536e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IL15RA,19,False,False,19,0.00045853847,99.95414615310358,19.0,-0.0002901256401653798,-0.0007466692224333393,-2.0,-2.0,-2.0,-2.0,-2.0
IL16,149,False,False,149,0.003716575,99.64040930591756,154.0,0.0004992307262748023,-0.0017312628027489857,-0.0031116487753779687,-2.0,-2.0,-0.005365483546229048,-2.0
IL17B,94,False,False,94,0.0022926924,99.77314412588088,95.0,-0.00038567592003606007,0.00533066370870835,-2.0,-2.0,-2.0,-2.0,-2.0
IL17D,170,False,False,170,0.0042233807,99.58972873829521,175.0,0.004761739095557981,-0.004063055318091842,0.0008888957068004178,-0.003965073587955593,-2.0,-2.0,-0.009523477137511753
IL17RA,429,False,False,429,0.010787721,98.96466840428613,447.0,0.010644572772028424,0.0007138185642982017,0.0011526535620957823,-2.0,-0.004534662090952453,-2.0,-2.0
IL17RB,8,False,False,8,0.00019306883,99.98069311709624,8.0,-7.782510660318594e-05,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
IL17RC,94,False,False,94,0.002316826,99.77314412588088,96.0,0.004937851505527725,-0.00045193979050250807,0.005650912508679341,-2.0,-2.0,-2.0,-5.480513126269529e-05
IL17RD,689,False,False,689,0.017086592,98.33719470991409,708.0,0.007549784900046505,-0.006774704161969536,-0.003405284611049787,-0.002289435123666241,0.032211326838165896,-1.0152553855167113e-05,-0.02258572193973149
IL17RE,63,False,False,63,0.0015928178,99.84795829713293,66.0,-0.00043505335849191657,-2.0,-0.014268608026029224,-2.0,-2.0,0.0017244338090684481,-2.0
IL18,74,False,False,74,0.0018341539,99.82141133314026,76.0,0.0034152988414005788,-0.0019313830122296197,-2.0,-2.0,-0.0070413177734598925,-0.01620751261259225,0.0011408209718131253
IL18BP,124,False,False,124,0.0030649677,99.7007433149918,127.0,0.00522986062866748,0.001848032403497379,-2.0,-2.0,-2.0,-2.0,-0.006375350379209854
IL18R1,11,False,False,11,0.00028960325,99.97345303600733,12.0,-2.0,-2.0,-0.0019083939472819785,-2.0,-2.0,-2.0,-2.0
