,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,imp_sumup,imp_sumup_norm,imp_sumup_Sc,imp_sumup_norm_Sc,imp_sumup_My,imp_sumup_norm_My,imp_sumup_Ept,imp_sumup_norm_Ept
CAMK1G,415,False,False,415,0.01037745,98.9984554493677,430.0,0.008211994,0.009053448,0.1983682,0.012704748,0.060623635,0.005569195,0.34017265,0.005148679
CAMK2A,301,False,False,301,0.0075055505,99.2735785307462,311.0,0.009131393,0.010067056,0.10704439,0.0068557966,0.76978284,0.07071615,0.058409043,0.00088404946
CAMK2B,133,False,False,133,0.0033304372,99.67902307172507,138.0,0.0037337586,0.004116344,0.011347169,0.00072674407,0.08365431,0.0076849093,0.008695087,0.0001316044
CAMK2D,651,False,False,651,0.016338449,98.42890240370691,677.0,0.021309178,0.023492655,0.2055051,0.01316184,0.1316408,0.012093192,17.181837,0.2600555
CAMK2G,1946,False,False,1946,0.049811758,95.30360073366155,2064.0,0.056554105,0.062349007,0.75986314,0.048666418,0.35002622,0.032155186,9.513356,0.1439893
CAMK2N1,592,False,False,592,0.0146973645,98.57129066512212,609.0,0.0144010605,0.015876686,0.18447031,0.011814639,0.008887383,0.0008164401,0.9806571,0.014842724
CAMK2N2,166,False,False,166,0.0040544453,99.59938217974708,168.0,0.0050809938,0.0056016254,0.060017046,0.0038438693,0.005752799,0.0005284813,0.23612985,0.0035739406
CAMK4,399,False,False,399,0.010256781,99.03706921517521,425.0,0.016835533,0.01856061,0.2979057,0.019079756,0.11878705,0.010912381,0.49623576,0.007510771
CAMKK1,348,False,False,348,0.008688097,99.16015059368665,360.0,0.006119554,0.0067466036,0.1605779,0.010284419,0.06440677,0.0059167324,0.2218432,0.0033577052
CAMKK2,1075,False,False,1075,0.027102036,97.4056376098079,1123.0,0.038645975,0.042605896,0.72047377,0.046143677,0.42958865,0.03946419,1.2658939,0.019159924
CAMKMT,225,False,False,225,0.0055748625,99.45699391833188,231.0,0.0052939667,0.005836421,0.124208674,0.007955105,0.18121883,0.016647682,0.008030184,0.000121540754
CAMKV,273,False,False,273,0.0066850083,99.34115262090936,277.0,0.005004433,0.00551722,0.06132557,0.003927675,0.07111809,0.0065332684,1.631508,0.02469367
CAML,1595,False,False,1595,0.039989382,96.15069022106381,1657.0,0.041883733,0.046175413,1.4071903,0.09012532,0.28495213,0.026177147,3.6725717,0.055586167
CAMP,24,False,False,24,0.0006274737,99.94207935128874,26.0,0.0023381338,0.0025777142,0.0019121757,0.00012246775,0.0016255423,0.00014933056,0.008657475,0.00013103512
CAMSAP1,1291,False,False,1291,0.032266628,96.8843517714065,1337.0,0.049403585,0.0544658,1.4725033,0.09430838,0.30674717,0.028179351,2.861274,0.04330678
CAMSAP2,1345,False,False,1345,0.034100782,96.75403031180616,1413.0,0.051868588,0.057183385,0.5144018,0.03294553,0.21496433,0.019747714,2.6020932,0.03938395
CAMSAP3,326,False,False,326,0.00803649,99.21324452167197,333.0,0.007817385,0.008618404,0.029548924,0.001892499,0.018854842,0.0017321013,2.788247,0.04220148
CAMTA1,1968,False,False,1968,0.050077226,95.25050680567622,2075.0,0.064801045,0.07144098,0.5906357,0.03782803,0.5179165,0.047578435,11.675326,0.17671178
CAMTA2,586,False,False,586,0.014528429,98.58577082729994,602.0,0.006883818,0.0075891796,0.25480196,0.01631912,0.13751425,0.012632756,0.53134084,0.008042104
CAND1,5106,False,False,5106,0.13570325,87.67738198667826,5623.0,0.1442494,0.15903012,4.5480356,0.2912848,1.7324818,0.15915456,11.594565,0.17548943
CAND2,1479,False,False,1479,0.03704508,96.43064002316825,1535.0,0.03595222,0.03963612,1.422755,0.09112218,1.5596398,0.14327642,5.2979503,0.08018707
CANT1,1133,False,False,1133,0.028212182,97.26566270875567,1169.0,0.018291574,0.020165848,0.5000035,0.032023374,0.14296503,0.013133493,4.117626,0.06232228
CANX,11232,False,False,11232,0.3402838,72.89313640312771,14100.0,0.2544143,0.28048325,8.997133,0.576233,5.1871147,0.47651467,34.708817,0.5253349
CAP1,3656,False,False,3656,0.094265856,91.17675451298388,3906.0,0.14989522,0.16525447,4.0914083,0.26203954,2.079877,0.19106804,14.659193,0.22187406
CAP2,437,False,False,437,0.011101457,98.94536152138237,460.0,0.01208399,0.013322194,0.09941122,0.0063669197,0.61090386,0.056120727,0.08700958,0.0013169325
CAPG,479,False,False,479,0.011922,98.84400038613765,494.0,0.013962991,0.015393731,0.13261943,0.008493783,1.7407228,0.15991163,13.905931,0.21047306
CAPN1,300,False,False,300,0.007384883,99.27599189110919,306.0,0.031325687,0.034535524,0.073481314,0.0047062053,0.06623354,0.006084549,0.07865467,0.0011904768
CAPN10,919,False,False,919,0.022878656,97.78212182643112,948.0,0.020407766,0.02249888,0.52668923,0.033732492,0.6173579,0.056713626,2.2119074,0.0334783
CAPN11,13,False,False,13,0.00031373685,99.9686263152814,13.0,0.002431989,0.0026811864,0.0022843322,0.000146303,0.0016312428,0.00014985423,0.008865061,0.00013417703
CAPN12,19,False,False,19,0.00045853847,99.95414615310358,19.0,0.0028409795,0.0031320849,0.0035056435,0.00022452346,0.036532484,0.0033560593,0.5228757,0.007913979
CAPN15,249,False,False,249,0.0061782026,99.39907326962062,256.0,0.0051426827,0.0056696353,0.14898731,0.009542084,0.00892802,0.0008201732,0.0586425,0.0008875829
CAPN2,2715,False,False,2715,0.06943238,93.44772661453808,2877.0,0.14942802,0.1647394,1.7294888,0.11076734,1.8279223,0.16792221,6.0152254,0.09104338
CAPN3,1446,False,False,1446,0.10515011,96.51028091514625,4357.0,0.21592149,0.23804623,0.67304707,0.04310617,0.33610582,0.030876389,0.9218361,0.01395244
CAPN5,275,False,False,275,0.006853943,99.33632590018343,284.0,0.0066800434,0.007364524,0.060965147,0.0039045918,0.08957885,0.008229167,0.03212417,0.00048621502
CAPN6,5765,False,False,5765,0.16809055,86.08697750748142,6965.0,0.3444427,0.37973654,5.2810116,0.3382292,7.2416253,0.66525245,9.307133,0.140868
CAPN7,1793,False,False,1793,0.04546771,95.67284486919587,1884.0,0.0713612,0.07867333,1.0019009,0.06416804,0.763728,0.070159934,2.7499797,0.041622285
CAPN9,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,0.0022571292,0.0024884094,0.0018989784,0.00012162252,0.0015919296,0.00014624273,0.00891824,0.00013498192
CAPNS1,6919,False,False,6919,0.19113813,83.30195964861473,7920.0,0.18002884,0.19847576,6.18635,0.39621276,7.18138,0.6597179,16.952103,0.2565784
CAPNS2,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.003137859,0.0034593847,0.0018722415,0.000119910124,0.0016280264,0.00014955876,0.008546671,0.00012935804
CAPRIN1,5257,False,False,5257,0.14072305,87.31296457186988,5831.0,0.12698786,0.13999985,2.6292002,0.16839053,2.621598,0.2408333,18.29974,0.2769755
CAPRIN2,1197,False,False,1197,0.03496959,97.11120764552564,1449.0,0.018761344,0.020683754,0.33813894,0.021656545,0.101235956,0.009300049,2.0358806,0.030814048
CAPS2,29,False,False,29,0.0006998745,99.93001254947389,29.0,0.002568623,0.0028318209,0.003420327,0.00021905928,0.0015910942,0.00014616598,1.5235741,0.02306004
CAPSL,28,False,False,28,0.0006998745,99.93242590983685,29.0,0.0028948835,0.003191512,0.0023413997,0.00014995797,0.001653626,0.00015191047,0.48131937,0.007285004
CAPZA1,750,False,False,750,0.018896611,98.18997972777295,783.0,0.034115806,0.037611537,0.0978978,0.006269991,0.08882299,0.008159731,2.1767375,0.032945987
CAPZA2,2804,False,False,2804,0.072135344,93.23293754223381,2989.0,0.09297713,0.10250417,1.6671399,0.10677412,1.6906365,0.15531045,6.8715057,0.10400359
CAPZB,6913,False,False,6913,0.1898108,83.31643981079256,7865.0,0.18406823,0.20292908,8.619285,0.55203325,5.0030227,0.45960304,14.698533,0.2224695
CAR1,195,False,False,195,0.00475432,99.52939472922097,197.0,0.0042173564,0.0046494943,0.07080663,0.004534902,0.055342972,0.005084086,1.9842958,0.030033289
CAR10,203,False,False,203,0.005188725,99.5100878463172,215.0,0.052831832,0.058245327,0.17313021,0.011088348,0.03177016,0.0029185677,0.45248738,0.006848618
CAR11,434,False,False,434,0.010787721,98.95260160247128,447.0,0.05314788,0.05859376,0.19667763,0.012596473,0.28247094,0.025949214,0.0086953305,0.00013160807
CAR12,451,False,False,451,0.011439328,98.9115744763008,474.0,0.023702193,0.026130874,0.16594891,0.0106284125,0.6320788,0.058065966,1.3314582,0.02015227
CAR13,83,False,False,83,0.0020996234,99.79969108987355,87.0,0.003939918,0.0043436275,0.020036273,0.0012832489,0.020953352,0.0019248812,0.008610933,0.00013033069
CAR14,822,False,False,822,0.020730766,98.01621778163916,859.0,0.047577463,0.05245256,0.26814803,0.017173888,0.57014537,0.052376445,0.33333945,0.0050452556
CAR2,4277,False,False,4277,0.19586833,89.67805772757988,8116.0,0.18015544,0.19861534,0.3912236,0.02505642,0.46188888,0.042431455,1.814245,0.027459485
CAR3,117,False,False,117,0.0029201661,99.71763683753258,121.0,0.045596298,0.050268393,0.05776923,0.0036999052,0.120919645,0.011108292,0.10708845,0.001620836
CAR4,12,False,False,12,0.00028960325,99.97103967564436,12.0,0.0023550582,0.002596373,0.0019119437,0.0001224529,0.0016020647,0.00014717379,0.008735278,0.0001322127
CAR5A,22,False,False,22,0.00053093926,99.94690607201467,22.0,0.002454023,0.0027054783,0.0025792837,0.00016519357,0.0016253616,0.00014931396,0.008653293,0.00013097182
CAR5B,49,False,False,49,0.0011825466,99.8817453422145,49.0,0.0030713521,0.003386063,0.0026034208,0.00016673944,0.002891184,0.00026559882,0.008603495,0.0001302181
CAR6,16,False,False,16,0.00038613766,99.96138623419249,16.0,0.0027303612,0.003010132,0.0027399387,0.00017548291,0.0025327606,0.00023267223,0.008625845,0.00013055641
CAR7,25,False,False,25,0.0006274737,99.93966599092576,26.0,0.0024519756,0.002703221,0.010369463,0.00066412566,0.002447383,0.00022482903,0.00892104,0.0001350243
CAR8,171,False,False,171,0.0041751135,99.58731537793223,173.0,0.004473519,0.0049319053,0.05893766,0.0037747386,0.058124688,0.0053396286,0.033812847,0.000511774
CAR9,29,False,False,29,0.0006998745,99.93001254947389,29.0,0.002451567,0.0027027708,0.0022255,0.00014253503,0.002265442,0.00020811499,0.0088479435,0.00013391794
CARD10,214,False,False,214,0.0052611255,99.48354088232455,218.0,0.0057033123,0.0062877107,0.017294884,0.0011076732,0.05441377,0.004998725,0.97283316,0.014724306
CARD11,30,False,False,30,0.00072400813,99.92759918911092,30.0,0.0026578277,0.0029301662,0.005103804,0.00032687976,0.011806067,0.0010845653,0.008874404,0.00013431846
CARD14,35,False,False,35,0.0008446761,99.91553238729607,35.0,0.0034493862,0.003802833,0.0025763703,0.00016500696,0.0016514537,0.0001517109,0.065582596,0.0009926247
CARD6,77,False,False,77,0.0019065547,99.81417125205135,79.0,0.0033885587,0.0037357726,0.0069741705,0.0004466698,0.006689507,0.00061453204,0.011369931,0.00017208947
CARD9,9,False,False,9,0.00021720244,99.97827975673329,9.0,0.0024141404,0.0026615092,0.0025405677,0.00016271394,0.0016187938,0.0001487106,0.008808177,0.00013331606
CARF,283,False,False,283,0.007143547,99.31701901727966,296.0,0.005482884,0.0060446966,0.1559352,0.009987071,0.0056513497,0.00051916164,0.19500421,0.0029514842
CARHSP1,3050,False,False,3050,0.07910995,92.63925089294334,3278.0,0.13365437,0.14734948,2.8106694,0.18001296,0.7777635,0.0714493,10.279651,0.15558755
CARKD,2259,False,False,2259,0.057896513,94.54821894005214,2399.0,0.089012206,0.09813298,1.3985498,0.08957194,0.40994167,0.03765932,9.853474,0.14913715
CARM1,2766,False,False,2766,0.07088039,93.32464523602664,2937.0,0.081868716,0.09025752,2.3652499,0.15148549,1.7600636,0.16168837,6.7782555,0.10259221
CARNS1,50,False,False,50,0.0012066802,99.87933198185152,50.0,0.003234764,0.0035662192,0.0030285022,0.00019396434,0.012850169,0.0011804817,0.008443014,0.00012778914
CARS,1497,False,False,1497,0.038010426,96.38719953663481,1575.0,0.07252523,0.07995665,0.43866557,0.028094903,0.30871472,0.0283601,1.0395333,0.015733844
CARS2,875,False,False,875,0.02176851,97.88830968240177,902.0,0.010055295,0.011085627,0.6814681,0.04364551,0.050725162,0.0046598706,1.8753045,0.02838365
CASC1,41,False,False,41,0.0010136113,99.90105222511826,42.0,0.0032098223,0.0035387217,0.020450711,0.0013097922,0.0016159405,0.0001484485,0.008906823,0.00013480912
CASC3,2461,False,False,2461,0.06337484,94.06072014673231,2626.0,0.09485232,0.104571514,1.7679688,0.11323185,1.2416376,0.11406313,6.194472,0.09375636
CASC4,1373,False,False,1373,0.034655854,96.68645622164301,1436.0,0.033638697,0.037085537,1.2008122,0.07690757,0.07982381,0.0073330197,1.0061231,0.015228165
CASC5,2029,False,False,2029,0.052345786,95.10329182353509,2169.0,0.069345094,0.07645064,0.5716766,0.036613766,1.2421314,0.11410849,20.584146,0.31155112
CASD1,1237,False,False,1237,0.031108215,97.01467323100685,1289.0,0.043568317,0.04803261,1.0397912,0.06659477,0.41223776,0.037870254,4.876835,0.07381328
CASK,1578,False,False,1578,0.040230718,96.19171734723429,1667.0,0.0970302,0.106972545,1.2886053,0.082530394,2.0817869,0.19124351,1.2747658,0.019294204
CASKIN1,144,False,False,144,0.0036200406,99.6524761077324,150.0,0.0035780494,0.00394468,0.009692711,0.0006207822,1.1025625,0.10128699,0.008728144,0.00013210472
CASKIN2,1061,False,False,1061,0.026426297,97.43942465488948,1095.0,0.066065736,0.07283526,0.6487522,0.041550174,0.08133672,0.007472004,2.9681523,0.044924438
CASP1,56,False,False,56,0.0013756154,99.86485181967372,57.0,0.003677297,0.0040540965,0.0028137981,0.00018021333,0.0016386461,0.00015053435,0.008621033,0.00013048356
CASP12,7,False,False,7,0.00016893522,99.98310647745922,7.0,0.002324669,0.0025628698,0.002211335,0.00014162782,0.0016259282,0.00014936601,0.008722396,0.00013201771
CASP14,6,False,False,6,0.00014480163,99.98551983782218,6.0,0.0022221485,0.0024498443,0.0019002476,0.00012170382,0.0015835649,0.0001454743,0.65261227,0.009877606
CASP2,911,False,False,911,0.022468384,97.80142870933489,931.0,0.02273729,0.025067104,1.0389224,0.06653913,0.146561,0.013463837,0.30910745,0.0046784924
CASP3,1492,False,False,1492,0.037793223,96.39926633844966,1566.0,0.05703281,0.06287677,1.1319783,0.072499014,0.87938225,0.080784515,6.0540786,0.091631435
CASP4,19,False,False,19,0.00045853847,99.95414615310358,19.0,0.0033476963,0.003690723,0.0032027594,0.00020512486,1.3894852,0.12764516,0.008983054,0.00013596292
CASP6,1530,False,False,1530,0.03810696,96.30755864465682,1579.0,0.05095947,0.056181114,0.7683476,0.049209815,0.119884886,0.011013234,14.867723,0.22503026
CASP7,512,False,False,512,0.01279081,98.76435949415966,530.0,0.007413393,0.008173017,0.13084571,0.008380182,0.099794045,0.009167587,0.07217961,0.0010924736
CASP8,718,False,False,718,0.017907133,98.26720725938797,742.0,0.013963178,0.015393936,0.26730648,0.017119989,0.37552613,0.034497734,1.8540543,0.02806202
CASP8AP2,4431,False,False,4431,0.119968146,89.30640023168259,4971.0,0.21324296,0.23509324,3.333388,0.21349114,1.792323,0.16465189,18.545359,0.28069308
CASP9,464,False,False,464,0.011535862,98.8802007915822,478.0,0.0066077835,0.00728486,0.24049182,0.0154026095,0.6242563,0.05734735,4.403159,0.06664397
CASQ1,52,False,False,52,0.001279081,99.87450526112559,53.0,0.0027337337,0.0030138502,0.020770717,0.0013302874,0.22900331,0.021037405,0.008758685,0.00013256697
CASQ2,386,False,False,386,0.010280916,99.06844289989381,426.0,0.010425275,0.011493517,0.03275372,0.0020977543,1.3307283,0.12224745,2.358194,0.03569242
CASR,9,False,False,9,0.00021720244,99.97827975673329,9.0,0.0023028406,0.0025388047,0.0019473749,0.00012472215,0.0016484663,0.00015143648,0.009034758,0.0001367455
CASS4,13,False,False,13,0.00031373685,99.9686263152814,13.0,0.0025308277,0.0027901528,0.0019700534,0.00012617461,0.0016144253,0.0001483093,0.008797097,0.00013314837
CAST,1073,False,False,1073,0.027005503,97.41046433053383,1119.0,0.038561814,0.042513106,0.44254595,0.028343428,0.033500217,0.0030775,3.3304691,0.05040828
CASZ1,356,False,False,356,0.009050101,99.14084371078289,375.0,0.008771664,0.009670466,0.061501984,0.003938974,1.2255595,0.11258611,0.8494361,0.012856631
CAT,3629,False,False,3629,0.09467613,91.24191524278406,3923.0,0.12513818,0.13796066,2.256408,0.14451456,0.8120541,0.07459941,4.953298,0.07497059
CATIP,43,False,False,43,0.0010860121,99.8962255043923,45.0,0.0030409987,0.0033525995,0.050800957,0.003253613,0.0035764852,0.00032855407,0.008652237,0.00013095584
CATSPER2,173,False,False,173,0.0042957813,99.5824886572063,178.0,0.0048987246,0.00540068,0.039690375,0.0025420215,0.050559316,0.0046446347,1.153255,0.017455079
CATSPER3,10,False,False,10,0.00026546963,99.97586639637031,11.0,0.0024482247,0.0026990857,0.0018838114,0.00012065114,0.0016406637,0.00015071969,0.008761149,0.00013260427
CATSPERB,17,False,False,17,0.00041027126,99.95897287382952,17.0,0.0031171236,0.0034365247,0.0025696182,0.00016457452,0.0016001571,0.00014699854,0.008809211,0.0001333317
CATSPERD,181,False,False,181,0.0043681823,99.56318177430254,181.0,0.0037918126,0.004180347,0.20855133,0.01335694,0.22271769,0.020459976,0.19705075,0.0029824593
CATSPERG1,29,False,False,29,0.00072400813,99.93001254947389,30.0,0.003690869,0.0040690596,0.002539872,0.00016266938,0.0016725931,0.00015365287,0.09607152,0.0014540894
CAV1,642,False,False,642,0.01614538,98.45062264697366,669.0,0.020187821,0.022256397,0.9778073,0.06262493,0.002731088,0.00025089158,5.8960547,0.08923967
CAV2,132,False,False,132,0.0032580364,99.68143643208805,135.0,0.0044887997,0.0049487515,0.060050983,0.0038460426,0.006916406,0.00063537614,1.8721467,0.028335856
CAV3,155,False,False,155,0.0038131094,99.62592914373974,158.0,0.0040190206,0.0044308356,0.007887171,0.00050514407,0.53743887,0.04937186,0.05629275,0.0008520183
CBFA2T2,1145,False,False,1145,0.028477652,97.23670238440005,1180.0,0.014271429,0.015733773,1.1706594,0.07497639,0.37775427,0.03470242,2.195027,0.03322281
CBFA2T3,608,False,False,608,0.015445506,98.53267689931461,640.0,0.06577812,0.07251818,0.17562331,0.011248022,0.8463343,0.07774856,0.008644722,0.0001308421
CBFB,3538,False,False,3538,0.09136982,91.46153103581428,3786.0,0.11899962,0.1311931,3.5883625,0.22982131,3.5247712,0.32380337,8.5883875,0.12998943
CBL,496,False,False,496,0.012235737,98.80297325996717,507.0,0.0055956626,0.0061690314,0.24981669,0.015999833,0.23469162,0.021559961,3.504758,0.053046223
CBLB,1157,False,False,1157,0.029008592,97.20774206004441,1202.0,0.06763326,0.0745634,1.2354605,0.07912666,0.48893583,0.044916127,20.303822,0.3073083
CBLC,53,False,False,53,0.001279081,99.87209190076263,53.0,0.0033157084,0.0036554574,0.18158469,0.011629826,0.002227725,0.00020465012,0.24978343,0.003780594
CBLL1,1009,False,False,1009,0.025412684,97.56491939376387,1053.0,0.0194586,0.021452455,0.3883336,0.024871325,0.26481533,0.024327278,6.1594715,0.09322661
CBLN1,211,False,False,211,0.0052852593,99.49078096341346,219.0,0.16367505,0.18044627,0.2883607,0.018468432,0.005214568,0.0004790367,1.7708704,0.02680299
CBLN2,196,False,False,196,0.0049956557,99.526981368858,207.0,0.047541704,0.05241314,0.01680961,0.0010765933,0.07535475,0.0069224695,0.008629784,0.000130616
CBLN3,22,False,False,22,0.0005550729,99.94690607201467,23.0,0.0028507807,0.0031428903,0.0026123184,0.0001673093,0.0027935326,0.00025662806,0.008925922,0.00013509819
CBLN4,60,False,False,60,0.0014721499,99.85519837822183,61.0,0.0030206218,0.0033301343,0.007458278,0.00047767503,0.0016036966,0.0001473237,0.008598034,0.00013013546
CBR1,2329,False,False,2329,0.059247997,94.37928371464427,2455.0,0.050556514,0.055736866,1.1876329,0.076063484,1.270638,0.11672725,3.8384116,0.058096237
CBR2,65,False,False,65,0.0015686842,99.84313157640699,65.0,0.0035366253,0.003899011,0.1437125,0.009204253,0.0016437249,0.0001510009,0.00786213,0.00011899718
